offline_datapoint_22 1631555636 222474240,000
offline_datapoint_1 1631555634 0,333
offline_datapoint_21 1631555636 8743505920,000
offline_datapoint_7 1631555636 9833480192,000
offline_datapoint_6 1631555634 0,065
offline_datapoint_12 1631555634 5,756
offline_datapoint_25 1631555634 2,345
offline_datapoint_13 1631555634 5203,679
offline_datapoint_19 1631555636 0,000
offline_datapoint_0 1631555634 7489,710
offline_datapoint_16 1631555634 622,948
offline_datapoint_29 1631555634 0,150
offline_datapoint_17 1631555634 5,336
offline_datapoint_10 1631555634 99,753
offline_datapoint_30 1631555634 0,000
offline_datapoint_23 1631555634 6880,000
offline_datapoint_4 1631555634 0,001
offline_datapoint_11 1631555639 32616,000
offline_datapoint_5 1631555639 3578,000
offline_datapoint_18 1631555637 58,554
offline_datapoint_27 1631555639 391430144,000
offline_datapoint_14 1631555639 360800256,000
offline_datapoint_3 1631555639 12197326848,000
offline_datapoint_9 1631555639 222490624,000
offline_datapoint_26 1631555639 1457,000
offline_datapoint_20 1631555637 0,000
offline_datapoint_8 1631555637 13576,564
offline_datapoint_22 1631555639 222490624,000
offline_datapoint_1 1631555637 0,000
offline_datapoint_21 1631555639 8743690240,000
offline_datapoint_7 1631555639 9834565632,000
offline_datapoint_6 1631555637 0,000
offline_datapoint_12 1631555637 6,004
offline_datapoint_25 1631555637 2,533
offline_datapoint_13 1631555637 5162,034
offline_datapoint_19 1631555639 0,000
offline_datapoint_0 1631555637 7349,206
offline_datapoint_16 1631555637 609,137
offline_datapoint_29 1631555637 0,334
offline_datapoint_17 1631555637 8,977
offline_datapoint_10 1631555637 99,390
offline_datapoint_30 1631555637 0,000
offline_datapoint_23 1631555637 12572,444
offline_datapoint_4 1631555637 0,003
offline_datapoint_11 1631555642 32616,000
offline_datapoint_5 1631555642 3579,000
offline_datapoint_18 1631555640 58,657
offline_datapoint_27 1631555642 391434240,000
offline_datapoint_14 1631555642 360800256,000
offline_datapoint_3 1631555642 12218716160,000
offline_datapoint_9 1631555642 226160640,000
offline_datapoint_26 1631555642 1437,000
offline_datapoint_20 1631555640 35,611
offline_datapoint_8 1631555640 19435,176
offline_datapoint_22 1631555642 226160640,000
offline_datapoint_1 1631555640 4,659
offline_datapoint_21 1631555642 8765460480,000
offline_datapoint_7 1631555642 9849614336,000
offline_datapoint_6 1631555640 0,130
offline_datapoint_12 1631555640 10,771
offline_datapoint_25 1631555640 4,354
offline_datapoint_13 1631555640 6545,398
offline_datapoint_19 1631555642 0,000
offline_datapoint_0 1631555640 9814,603
offline_datapoint_16 1631555640 1550,235
offline_datapoint_29 1631555640 0,348
offline_datapoint_17 1631555640 12,980
offline_datapoint_10 1631555640 99,465
offline_datapoint_30 1631555640 0,666
offline_datapoint_23 1631555640 14559,179
offline_datapoint_4 1631555640 0,003
offline_datapoint_11 1631555645 32616,000
offline_datapoint_5 1631555645 3590,000
offline_datapoint_18 1631555643 58,649
offline_datapoint_27 1631555645 391438336,000
offline_datapoint_14 1631555645 360800256,000
offline_datapoint_3 1631555645 12217065472,000
offline_datapoint_9 1631555645 222167040,000
offline_datapoint_26 1631555645 1442,000
offline_datapoint_20 1631555643 0,000
offline_datapoint_8 1631555643 11907,842
offline_datapoint_22 1631555645 222167040,000
offline_datapoint_1 1631555643 0,000
offline_datapoint_21 1631555645 8763711488,000
offline_datapoint_7 1631555645 9848000512,000
offline_datapoint_6 1631555643 0,065
offline_datapoint_12 1631555643 5,640
offline_datapoint_25 1631555643 2,149
offline_datapoint_13 1631555643 5142,841
offline_datapoint_19 1631555645 0,000
offline_datapoint_0 1631555643 7407,064
offline_datapoint_16 1631555643 634,063
offline_datapoint_29 1631555643 0,802
offline_datapoint_17 1631555643 35,003
offline_datapoint_10 1631555643 98,890
offline_datapoint_30 1631555643 0,000
offline_datapoint_23 1631555643 9240,381
offline_datapoint_4 1631555643 0,008
offline_datapoint_11 1631555648 32616,000
offline_datapoint_5 1631555648 3588,000
offline_datapoint_18 1631555646 58,642
offline_datapoint_27 1631555648 391438336,000
offline_datapoint_14 1631555648 360800256,000
offline_datapoint_3 1631555648 12215570432,000
offline_datapoint_9 1631555648 222568448,000
offline_datapoint_26 1631555648 1444,000
offline_datapoint_20 1631555646 0,000
offline_datapoint_8 1631555646 12074,445
offline_datapoint_22 1631555648 222568448,000
offline_datapoint_1 1631555646 0,000
offline_datapoint_21 1631555648 8763269120,000
offline_datapoint_7 1631555648 9847574528,000
offline_datapoint_6 1631555646 0,000
offline_datapoint_12 1631555646 6,235
offline_datapoint_25 1631555646 2,612
offline_datapoint_13 1631555646 5204,998
offline_datapoint_19 1631555648 0,000
offline_datapoint_0 1631555646 7409,440
offline_datapoint_16 1631555646 594,160
offline_datapoint_29 1631555646 0,190
offline_datapoint_17 1631555646 5,350
offline_datapoint_10 1631555646 99,699
offline_datapoint_30 1631555646 0,000
offline_datapoint_23 1631555646 4832,000
offline_datapoint_4 1631555646 0,002
offline_datapoint_11 1631555651 32616,000
offline_datapoint_5 1631555651 3587,000
offline_datapoint_18 1631555649 58,656
offline_datapoint_27 1631555651 391438336,000
offline_datapoint_14 1631555651 360800256,000
offline_datapoint_3 1631555651 12218503168,000
offline_datapoint_9 1631555651 222900224,000
offline_datapoint_26 1631555651 1434,000
offline_datapoint_20 1631555649 1,662
offline_datapoint_8 1631555649 19737,561
offline_datapoint_22 1631555651 222900224,000
offline_datapoint_1 1631555649 0,332
offline_datapoint_21 1631555651 8765763584,000
offline_datapoint_7 1631555651 9855586304,000
offline_datapoint_6 1631555649 0,130
offline_datapoint_12 1631555649 9,302
offline_datapoint_25 1631555649 3,701
offline_datapoint_13 1631555649 6018,169
offline_datapoint_19 1631555651 0,000
offline_datapoint_0 1631555649 8433,548
offline_datapoint_16 1631555649 950,062
offline_datapoint_29 1631555649 0,196
offline_datapoint_17 1631555649 6,648
offline_datapoint_10 1631555649 99,573
offline_datapoint_30 1631555649 0,665
offline_datapoint_23 1631555649 11571,200
offline_datapoint_4 1631555649 0,002
offline_datapoint_11 1631555654 32616,000
offline_datapoint_5 1631555654 3593,000
offline_datapoint_18 1631555652 58,647
offline_datapoint_27 1631555654 391446528,000
offline_datapoint_14 1631555654 360800256,000
offline_datapoint_3 1631555654 12216745984,000
offline_datapoint_9 1631555654 222830592,000
offline_datapoint_26 1631555654 1445,000
offline_datapoint_20 1631555652 0,000
offline_datapoint_8 1631555652 8207,414
offline_datapoint_22 1631555654 222830592,000
offline_datapoint_1 1631555652 0,000
offline_datapoint_21 1631555654 8763883520,000
offline_datapoint_7 1631555654 9851219968,000
offline_datapoint_6 1631555652 0,065
offline_datapoint_12 1631555652 4,678
offline_datapoint_25 1631555652 2,285
offline_datapoint_13 1631555652 4573,638
offline_datapoint_19 1631555654 0,000
offline_datapoint_0 1631555652 6666,602
offline_datapoint_16 1631555652 382,028
offline_datapoint_29 1631555652 0,286
offline_datapoint_17 1631555652 7,019
offline_datapoint_10 1631555652 99,618
offline_datapoint_30 1631555652 0,000
offline_datapoint_23 1631555652 5948,952
offline_datapoint_4 1631555652 0,003
offline_datapoint_11 1631555657 32616,000
offline_datapoint_5 1631555657 3582,000
offline_datapoint_18 1631555655 58,648
offline_datapoint_27 1631555657 391446528,000
offline_datapoint_14 1631555657 360800256,000
offline_datapoint_3 1631555657 12216942592,000
offline_datapoint_9 1631555657 222871552,000
offline_datapoint_26 1631555657 1443,000
offline_datapoint_20 1631555655 0,333
offline_datapoint_8 1631555655 13876,366
offline_datapoint_22 1631555657 222871552,000
offline_datapoint_1 1631555655 0,333
offline_datapoint_21 1631555657 8762908672,000
offline_datapoint_7 1631555657 9846353920,000
offline_datapoint_6 1631555655 0,065
offline_datapoint_12 1631555655 5,593
offline_datapoint_25 1631555655 2,078
offline_datapoint_13 1631555655 5306,090
offline_datapoint_19 1631555657 0,000
offline_datapoint_0 1631555655 7547,163
offline_datapoint_16 1631555655 590,194
offline_datapoint_29 1631555655 0,235
offline_datapoint_17 1631555655 5,320
offline_datapoint_10 1631555655 99,572
offline_datapoint_30 1631555655 0,000
offline_datapoint_23 1631555655 6656,000
offline_datapoint_4 1631555655 0,002
offline_datapoint_11 1631555660 32616,000
offline_datapoint_5 1631555660 3573,000
offline_datapoint_18 1631555658 58,646
offline_datapoint_27 1631555660 391446528,000
offline_datapoint_14 1631555660 360800256,000
offline_datapoint_3 1631555660 12216553472,000
offline_datapoint_9 1631555660 222502912,000
offline_datapoint_26 1631555660 1446,000
offline_datapoint_20 1631555658 5,342
offline_datapoint_8 1631555658 13483,918
offline_datapoint_22 1631555660 222502912,000
offline_datapoint_1 1631555658 0,668
offline_datapoint_21 1631555660 8762908672,000
offline_datapoint_7 1631555660 9845944320,000
offline_datapoint_6 1631555658 0,000
offline_datapoint_12 1631555658 6,215
offline_datapoint_25 1631555658 2,152
offline_datapoint_13 1631555658 5389,694
offline_datapoint_19 1631555660 0,000
offline_datapoint_0 1631555658 7684,254
offline_datapoint_16 1631555658 794,566
offline_datapoint_29 1631555658 0,466
offline_datapoint_17 1631555658 24,037
offline_datapoint_10 1631555658 99,328
offline_datapoint_30 1631555658 0,000
offline_datapoint_23 1631555658 11242,667
offline_datapoint_4 1631555658 0,005
offline_datapoint_11 1631555663 32616,000
offline_datapoint_5 1631555663 3576,000
offline_datapoint_18 1631555661 58,644
offline_datapoint_27 1631555663 391446528,000
offline_datapoint_14 1631555663 360800256,000
offline_datapoint_3 1631555663 12216033280,000
offline_datapoint_9 1631555663 222785536,000
offline_datapoint_26 1631555663 1446,000
offline_datapoint_20 1631555661 0,000
offline_datapoint_8 1631555661 12713,720
offline_datapoint_22 1631555663 222785536,000
offline_datapoint_1 1631555661 0,000
offline_datapoint_21 1631555663 8763559936,000
offline_datapoint_7 1631555663 9846517760,000
offline_datapoint_6 1631555661 0,196
offline_datapoint_12 1631555661 6,586
offline_datapoint_25 1631555661 3,259
offline_datapoint_13 1631555661 5172,000
offline_datapoint_19 1631555663 0,000
offline_datapoint_0 1631555661 7386,520
offline_datapoint_16 1631555661 540,363
offline_datapoint_29 1631555661 0,130
offline_datapoint_17 1631555661 5,674
offline_datapoint_10 1631555661 99,721
offline_datapoint_30 1631555661 0,000
offline_datapoint_23 1631555661 6776,471
offline_datapoint_4 1631555661 0,001
offline_datapoint_11 1631555666 32616,000
offline_datapoint_5 1631555666 3575,000
offline_datapoint_18 1631555664 58,640
offline_datapoint_27 1631555666 391438336,000
offline_datapoint_14 1631555666 360800256,000
offline_datapoint_3 1631555666 12215275520,000
offline_datapoint_9 1631555666 223133696,000
offline_datapoint_26 1631555666 1444,000
offline_datapoint_20 1631555664 10,978
offline_datapoint_8 1631555664 19054,783
offline_datapoint_22 1631555666 223133696,000
offline_datapoint_1 1631555664 0,998
offline_datapoint_21 1631555666 8762109952,000
offline_datapoint_7 1631555666 9845690368,000
offline_datapoint_6 1631555664 0,130
offline_datapoint_12 1631555664 9,423
offline_datapoint_25 1631555664 3,574
offline_datapoint_13 1631555664 6048,308
offline_datapoint_19 1631555666 0,000
offline_datapoint_0 1631555664 8490,453
offline_datapoint_16 1631555664 942,792
offline_datapoint_29 1631555664 0,254
offline_datapoint_17 1631555664 8,982
offline_datapoint_10 1631555664 99,618
offline_datapoint_30 1631555664 0,000
offline_datapoint_23 1631555664 12932,741
offline_datapoint_4 1631555664 0,003
offline_datapoint_11 1631555669 32616,000
offline_datapoint_5 1631555669 3558,000
offline_datapoint_18 1631555667 58,630
offline_datapoint_27 1631555669 391438336,000
offline_datapoint_14 1631555669 360800256,000
offline_datapoint_3 1631555669 12213207040,000
offline_datapoint_9 1631555669 223121408,000
offline_datapoint_26 1631555669 1447,000
offline_datapoint_20 1631555667 5,329
offline_datapoint_8 1631555667 12684,342
offline_datapoint_22 1631555669 223121408,000
offline_datapoint_1 1631555667 0,333
offline_datapoint_21 1631555669 8761704448,000
offline_datapoint_7 1631555669 9845432320,000
offline_datapoint_6 1631555667 0,065
offline_datapoint_12 1631555667 6,862
offline_datapoint_25 1631555667 2,927
offline_datapoint_13 1631555667 5246,787
offline_datapoint_19 1631555669 0,000
offline_datapoint_0 1631555667 7486,513
offline_datapoint_16 1631555667 638,114
offline_datapoint_29 1631555667 0,281
offline_datapoint_17 1631555667 9,325
offline_datapoint_10 1631555667 99,474
offline_datapoint_30 1631555667 0,000
offline_datapoint_23 1631555667 7862,857
offline_datapoint_4 1631555667 0,003
offline_datapoint_11 1631555672 32616,000
offline_datapoint_5 1631555672 3555,000
offline_datapoint_18 1631555670 58,549
offline_datapoint_27 1631555672 391438336,000
offline_datapoint_14 1631555672 360800256,000
offline_datapoint_3 1631555672 12196302848,000
offline_datapoint_9 1631555672 222617600,000
offline_datapoint_26 1631555672 1460,000
offline_datapoint_20 1631555670 5,682
offline_datapoint_8 1631555670 13797,444
offline_datapoint_22 1631555672 222617600,000
offline_datapoint_1 1631555670 0,668
offline_datapoint_21 1631555672 8744386560,000
offline_datapoint_7 1631555672 9836072960,000
offline_datapoint_6 1631555670 0,000
offline_datapoint_12 1631555670 7,174
offline_datapoint_25 1631555670 3,525
offline_datapoint_13 1631555670 5611,896
offline_datapoint_19 1631555672 0,000
offline_datapoint_0 1631555670 7881,389
offline_datapoint_16 1631555670 936,207
offline_datapoint_29 1631555670 0,718
offline_datapoint_17 1631555670 18,049
offline_datapoint_10 1631555670 99,070
offline_datapoint_30 1631555670 0,000
offline_datapoint_23 1631555670 15341,037
offline_datapoint_4 1631555670 0,007
offline_datapoint_11 1631555675 32616,000
offline_datapoint_5 1631555675 3557,000
offline_datapoint_18 1631555673 58,552
offline_datapoint_27 1631555675 391438336,000
offline_datapoint_14 1631555675 360800256,000
offline_datapoint_3 1631555675 12196958208,000
offline_datapoint_9 1631555675 222236672,000
offline_datapoint_26 1631555675 1457,000
offline_datapoint_20 1631555673 10,664
offline_datapoint_8 1631555673 12772,485
offline_datapoint_22 1631555675 222236672,000
offline_datapoint_1 1631555673 0,667
offline_datapoint_21 1631555675 8743829504,000
offline_datapoint_7 1631555675 9835638784,000
offline_datapoint_6 1631555673 0,065
offline_datapoint_12 1631555673 6,408
offline_datapoint_25 1631555673 2,734
offline_datapoint_13 1631555673 5337,004
offline_datapoint_19 1631555675 0,000
offline_datapoint_0 1631555673 7623,768
offline_datapoint_16 1631555673 696,493
offline_datapoint_29 1631555673 0,432
offline_datapoint_17 1631555673 12,664
offline_datapoint_10 1631555673 99,263
offline_datapoint_30 1631555673 0,000
offline_datapoint_23 1631555673 14174,316
offline_datapoint_4 1631555673 0,004
offline_datapoint_11 1631555678 32616,000
offline_datapoint_5 1631555678 3553,000
offline_datapoint_18 1631555676 58,550
offline_datapoint_27 1631555678 391442432,000
offline_datapoint_14 1631555678 360800256,000
offline_datapoint_3 1631555678 12196528128,000
offline_datapoint_9 1631555678 222253056,000
offline_datapoint_26 1631555678 1455,000
offline_datapoint_20 1631555676 0,000
offline_datapoint_8 1631555676 11078,383
offline_datapoint_22 1631555678 222253056,000
offline_datapoint_1 1631555676 0,000
offline_datapoint_21 1631555678 8743747584,000
offline_datapoint_7 1631555678 9835683840,000
offline_datapoint_6 1631555676 0,130
offline_datapoint_12 1631555676 6,129
offline_datapoint_25 1631555676 2,402
offline_datapoint_13 1631555676 5071,638
offline_datapoint_19 1631555678 0,000
offline_datapoint_0 1631555676 7195,067
offline_datapoint_16 1631555676 603,798
offline_datapoint_29 1631555676 0,439
offline_datapoint_17 1631555676 25,920
offline_datapoint_10 1631555676 99,468
offline_datapoint_30 1631555676 0,000
offline_datapoint_23 1631555676 5336,615
offline_datapoint_4 1631555676 0,004
offline_datapoint_11 1631555681 32616,000
offline_datapoint_5 1631555681 3552,000
offline_datapoint_18 1631555679 58,565
offline_datapoint_27 1631555681 391446528,000
offline_datapoint_14 1631555681 360800256,000
offline_datapoint_3 1631555681 12199546880,000
offline_datapoint_9 1631555681 222261248,000
offline_datapoint_26 1631555681 1459,000
offline_datapoint_20 1631555679 3,008
offline_datapoint_8 1631555679 16892,032
offline_datapoint_22 1631555681 222261248,000
offline_datapoint_1 1631555679 0,668
offline_datapoint_21 1631555681 8747913216,000
offline_datapoint_7 1631555681 9837457408,000
offline_datapoint_6 1631555679 0,065
offline_datapoint_12 1631555679 8,118
offline_datapoint_25 1631555679 3,393
offline_datapoint_13 1631555679 5842,769
offline_datapoint_19 1631555681 0,000
offline_datapoint_0 1631555679 8361,469
offline_datapoint_16 1631555679 861,845
offline_datapoint_29 1631555679 0,235
offline_datapoint_17 1631555679 7,018
offline_datapoint_10 1631555679 99,414
offline_datapoint_30 1631555679 0,000
offline_datapoint_23 1631555679 17456,762
offline_datapoint_4 1631555679 0,002
offline_datapoint_11 1631555684 32616,000
offline_datapoint_5 1631555684 3551,000
offline_datapoint_18 1631555682 58,570
offline_datapoint_27 1631555684 391454720,000
offline_datapoint_14 1631555684 360800256,000
offline_datapoint_3 1631555684 12200722432,000
offline_datapoint_9 1631555684 222687232,000
offline_datapoint_26 1631555684 1451,000
offline_datapoint_20 1631555682 11,962
offline_datapoint_8 1631555682 17490,377
offline_datapoint_22 1631555684 222687232,000
offline_datapoint_1 1631555682 1,661
offline_datapoint_21 1631555684 8748335104,000
offline_datapoint_7 1631555684 9837760512,000
offline_datapoint_6 1631555682 0,065
offline_datapoint_12 1631555682 7,845
offline_datapoint_25 1631555682 3,050
offline_datapoint_13 1631555682 6004,467
offline_datapoint_19 1631555684 0,000
offline_datapoint_0 1631555682 8531,527
offline_datapoint_16 1631555682 989,557
offline_datapoint_29 1631555682 0,334
offline_datapoint_17 1631555682 10,301
offline_datapoint_10 1631555682 99,316
offline_datapoint_30 1631555682 0,000
offline_datapoint_23 1631555682 21124,129
offline_datapoint_4 1631555682 0,003
offline_datapoint_11 1631555687 32616,000
offline_datapoint_5 1631555687 3550,000
offline_datapoint_18 1631555685 58,565
offline_datapoint_27 1631555687 391454720,000
offline_datapoint_14 1631555687 360800256,000
offline_datapoint_3 1631555687 12199682048,000
offline_datapoint_9 1631555687 222621696,000
offline_datapoint_26 1631555687 1459,000
offline_datapoint_20 1631555685 0,000
offline_datapoint_8 1631555685 7950,171
offline_datapoint_22 1631555687 222621696,000
offline_datapoint_1 1631555685 0,000
offline_datapoint_21 1631555687 8748298240,000
offline_datapoint_7 1631555687 9837883392,000
offline_datapoint_6 1631555685 0,000
offline_datapoint_12 1631555685 4,863
offline_datapoint_25 1631555685 1,894
offline_datapoint_13 1631555685 4480,161
offline_datapoint_19 1631555687 0,000
offline_datapoint_0 1631555685 6410,210
offline_datapoint_16 1631555685 454,267
offline_datapoint_29 1631555685 0,261
offline_datapoint_17 1631555685 6,351
offline_datapoint_10 1631555685 99,582
offline_datapoint_30 1631555685 0,000
offline_datapoint_23 1631555685 5389,474
offline_datapoint_4 1631555685 0,003
offline_datapoint_11 1631555690 32616,000
offline_datapoint_5 1631555690 3549,000
offline_datapoint_18 1631555688 58,572
offline_datapoint_27 1631555690 391462912,000
offline_datapoint_14 1631555690 360800256,000
offline_datapoint_3 1631555690 12201033728,000
offline_datapoint_9 1631555690 222322688,000
offline_datapoint_26 1631555690 1459,000
offline_datapoint_20 1631555688 0,332
offline_datapoint_8 1631555688 15046,812
offline_datapoint_22 1631555690 222322688,000
offline_datapoint_1 1631555688 0,332
offline_datapoint_21 1631555690 8748261376,000
offline_datapoint_7 1631555690 9836916736,000
offline_datapoint_6 1631555688 0,130
offline_datapoint_12 1631555688 7,171
offline_datapoint_25 1631555688 3,116
offline_datapoint_13 1631555688 5397,746
offline_datapoint_19 1631555690 0,000
offline_datapoint_0 1631555688 7535,040
offline_datapoint_16 1631555688 650,827
offline_datapoint_29 1631555688 3,124
offline_datapoint_17 1631555688 8,310
offline_datapoint_10 1631555688 96,293
offline_datapoint_30 1631555688 0,000
offline_datapoint_23 1631555688 8622,080
offline_datapoint_4 1631555688 0,031
offline_datapoint_11 1631555693 32616,000
offline_datapoint_5 1631555693 3550,000
offline_datapoint_18 1631555691 58,567
offline_datapoint_27 1631555693 391467008,000
offline_datapoint_14 1631555693 360800256,000
offline_datapoint_3 1631555693 12200124416,000
offline_datapoint_9 1631555693 222679040,000
offline_datapoint_26 1631555693 1455,000
offline_datapoint_20 1631555691 0,000
offline_datapoint_8 1631555691 12779,998
offline_datapoint_22 1631555693 222679040,000
offline_datapoint_1 1631555691 0,000
offline_datapoint_21 1631555693 8748539904,000
offline_datapoint_7 1631555693 9837301760,000
offline_datapoint_6 1631555691 0,000
offline_datapoint_12 1631555691 5,875
offline_datapoint_25 1631555691 2,611
offline_datapoint_13 1631555691 5357,942
offline_datapoint_19 1631555693 0,000
offline_datapoint_0 1631555691 7668,333
offline_datapoint_16 1631555691 682,691
offline_datapoint_29 1631555691 1,936
offline_datapoint_17 1631555691 22,723
offline_datapoint_10 1631555691 98,007
offline_datapoint_30 1631555691 0,000
offline_datapoint_23 1631555691 10368,000
offline_datapoint_4 1631555691 0,019
offline_datapoint_11 1631555696 32616,000
offline_datapoint_5 1631555696 3542,000
offline_datapoint_18 1631555694 58,639
offline_datapoint_27 1631555696 391471104,000
offline_datapoint_14 1631555696 362868736,000
offline_datapoint_3 1631555696 12215013376,000
offline_datapoint_9 1631555696 222822400,000
offline_datapoint_26 1631555696 1442,000
offline_datapoint_20 1631555694 145,852
offline_datapoint_8 1631555694 16931,192
offline_datapoint_22 1631555696 222822400,000
offline_datapoint_1 1631555694 11,682
offline_datapoint_21 1631555696 8758726656,000
offline_datapoint_7 1631555696 9868722176,000
offline_datapoint_6 1631555694 0,130
offline_datapoint_12 1631555694 10,232
offline_datapoint_25 1631555694 4,955
offline_datapoint_13 1631555694 6318,700
offline_datapoint_19 1631555696 0,000
offline_datapoint_0 1631555694 8591,256
offline_datapoint_16 1631555694 823,046
offline_datapoint_29 1631555694 1,081
offline_datapoint_17 1631555694 21,027
offline_datapoint_10 1631555694 98,726
offline_datapoint_30 1631555694 0,668
offline_datapoint_23 1631555694 32914,286
offline_datapoint_4 1631555694 0,011
offline_datapoint_11 1631555699 32616,000
offline_datapoint_5 1631555699 3601,000
offline_datapoint_18 1631555697 58,634
offline_datapoint_27 1631555699 391475200,000
offline_datapoint_14 1631555699 360009728,000
offline_datapoint_3 1631555699 12214026240,000
offline_datapoint_9 1631555699 222752768,000
offline_datapoint_26 1631555699 1438,000
offline_datapoint_20 1631555697 16,014
offline_datapoint_8 1631555697 17014,135
offline_datapoint_22 1631555699 222752768,000
offline_datapoint_1 1631555697 2,002
offline_datapoint_21 1631555699 8760049664,000
offline_datapoint_7 1631555699 9871597568,000
offline_datapoint_6 1631555697 0,065
offline_datapoint_12 1631555697 9,248
offline_datapoint_25 1631555697 4,104
offline_datapoint_13 1631555697 5894,795
offline_datapoint_19 1631555699 0,000
offline_datapoint_0 1631555697 8193,461
offline_datapoint_16 1631555697 852,742
offline_datapoint_29 1631555697 1,564
offline_datapoint_17 1631555697 11,010
offline_datapoint_10 1631555697 98,268
offline_datapoint_30 1631555697 0,000
offline_datapoint_23 1631555697 12210,424
offline_datapoint_4 1631555697 0,016
offline_datapoint_11 1631555702 32616,000
offline_datapoint_5 1631555702 3600,000
offline_datapoint_18 1631555700 58,734
offline_datapoint_27 1631555702 391462912,000
offline_datapoint_14 1631555702 360075264,000
offline_datapoint_3 1631555702 12234862592,000
offline_datapoint_9 1631555702 226582528,000
offline_datapoint_26 1631555702 1418,000
offline_datapoint_20 1631555700 5,327
offline_datapoint_8 1631555700 18507,332
offline_datapoint_22 1631555702 226582528,000
offline_datapoint_1 1631555700 0,666
offline_datapoint_21 1631555702 8779649024,000
offline_datapoint_7 1631555702 9876279296,000
offline_datapoint_6 1631555700 0,000
offline_datapoint_12 1631555700 8,770
offline_datapoint_25 1631555700 3,836
offline_datapoint_13 1631555700 6232,920
offline_datapoint_19 1631555702 0,000
offline_datapoint_0 1631555700 8877,634
offline_datapoint_16 1631555700 1499,137
offline_datapoint_29 1631555700 0,362
offline_datapoint_17 1631555700 14,981
offline_datapoint_10 1631555700 98,409
offline_datapoint_30 1631555700 0,000
offline_datapoint_23 1631555700 7429,689
offline_datapoint_4 1631555700 0,004
offline_datapoint_11 1631555705 32616,000
offline_datapoint_5 1631555705 3593,000
offline_datapoint_18 1631555703 58,644
offline_datapoint_27 1631555705 391462912,000
offline_datapoint_14 1631555705 360284160,000
offline_datapoint_3 1631555705 12216102912,000
offline_datapoint_9 1631555705 222969856,000
offline_datapoint_26 1631555705 1429,000
offline_datapoint_20 1631555703 103,786
offline_datapoint_8 1631555703 15420,189
offline_datapoint_22 1631555705 222969856,000
offline_datapoint_1 1631555703 16,965
offline_datapoint_21 1631555705 8762769408,000
offline_datapoint_7 1631555705 9878380544,000
offline_datapoint_6 1631555703 0,065
offline_datapoint_12 1631555703 8,266
offline_datapoint_25 1631555703 3,183
offline_datapoint_13 1631555703 6095,426
offline_datapoint_19 1631555705 0,000
offline_datapoint_0 1631555703 8325,824
offline_datapoint_16 1631555703 743,466
offline_datapoint_29 1631555703 1,248
offline_datapoint_17 1631555703 31,601
offline_datapoint_10 1631555703 98,415
offline_datapoint_30 1631555703 1,331
offline_datapoint_23 1631555703 21520,168
offline_datapoint_4 1631555703 0,012
offline_datapoint_11 1631555708 32616,000
offline_datapoint_5 1631555708 3618,000
offline_datapoint_18 1631555706 58,634
offline_datapoint_27 1631555708 391462912,000
offline_datapoint_14 1631555708 360448000,000
offline_datapoint_3 1631555708 12213903360,000
offline_datapoint_9 1631555708 222978048,000
offline_datapoint_26 1631555708 1431,000
offline_datapoint_20 1631555706 0,000
offline_datapoint_8 1631555706 14361,866
offline_datapoint_22 1631555708 222978048,000
offline_datapoint_1 1631555706 0,000
offline_datapoint_21 1631555708 8759672832,000
offline_datapoint_7 1631555708 9868537856,000
offline_datapoint_6 1631555706 0,065
offline_datapoint_12 1631555706 7,028
offline_datapoint_25 1631555706 3,005
offline_datapoint_13 1631555706 5570,955
offline_datapoint_19 1631555708 0,000
offline_datapoint_0 1631555706 7893,859
offline_datapoint_16 1631555706 672,287
offline_datapoint_29 1631555706 0,218
offline_datapoint_17 1631555706 4,683
offline_datapoint_10 1631555706 99,730
offline_datapoint_30 1631555706 0,669
offline_datapoint_23 1631555706 5376,000
offline_datapoint_4 1631555706 0,002
offline_datapoint_11 1631555711 32616,000
offline_datapoint_5 1631555711 3618,000
offline_datapoint_18 1631555709 58,630
offline_datapoint_27 1631555711 391462912,000
offline_datapoint_14 1631555711 360448000,000
offline_datapoint_3 1631555711 12213108736,000
offline_datapoint_9 1631555711 223002624,000
offline_datapoint_26 1631555711 1434,000
offline_datapoint_20 1631555709 0,000
offline_datapoint_8 1631555709 7124,554
offline_datapoint_22 1631555711 223002624,000
offline_datapoint_1 1631555709 0,000
offline_datapoint_21 1631555711 8758960128,000
offline_datapoint_7 1631555711 9868066816,000
offline_datapoint_6 1631555709 0,065
offline_datapoint_12 1631555709 4,320
offline_datapoint_25 1631555709 2,144
offline_datapoint_13 1631555709 4407,366
offline_datapoint_19 1631555711 0,000
offline_datapoint_0 1631555709 6271,816
offline_datapoint_16 1631555709 321,939
offline_datapoint_29 1631555709 0,323
offline_datapoint_17 1631555709 35,254
offline_datapoint_10 1631555709 99,440
offline_datapoint_30 1631555709 0,000
offline_datapoint_23 1631555709 4941,283
offline_datapoint_4 1631555709 0,003
offline_datapoint_11 1631555714 32616,000
offline_datapoint_5 1631555714 3617,000
offline_datapoint_18 1631555712 58,626
offline_datapoint_27 1631555714 391467008,000
offline_datapoint_14 1631555714 360550400,000
offline_datapoint_3 1631555714 12212228096,000
offline_datapoint_9 1631555714 223330304,000
offline_datapoint_26 1631555714 1430,000
offline_datapoint_20 1631555712 0,000
offline_datapoint_8 1631555712 8068,515
offline_datapoint_22 1631555714 223330304,000
